	date	id	type	hash	latitude	longitude
297992	2015-05-12 20:11:46	2444	bus	86	50.531837	51.023429
297993	2015-05-12 20:14:06	2444	bus	86	50.531864	51.038606
297994	2015-05-12 20:15:06	2444	bus	86	50.531807	51.042716
297995	2015-05-12 20:17:06	2444	bus	86	50.533058000000004	51.049169
297996	2015-05-12 20:20:26	2444	bus	86	50.531929	51.043884000000006
297997	2015-05-12 20:21:26	2444	bus	86	50.531940000000006	51.03691
297998	2015-05-12 20:24:06	2444	bus	86	50.531963	51.023889000000004
297999	2015-05-12 20:26:06	2444	bus	86	50.532032	51.011413
298000	2015-05-12 20:26:46	2444	bus	86	50.532024	51.00472
298001	2015-05-12 20:28:06	2444	bus	86	50.529915	50.998290000000004
298002	2015-05-12 20:29:06	2444	bus	86	50.528614000000005	50.996618
298003	2015-05-12 20:31:26	2444	bus	86	50.526752	50.978414
298004	2015-05-12 20:35:26	2444	bus	86	50.530567	50.963571
298005	2015-05-12 20:37:46	2444	bus	86	50.528019	50.955211
298006	2015-05-12 20:39:07	2444	bus	86	50.526664000000004	50.955262
298007	2015-05-12 20:41:27	2444	bus	86	50.522541	50.953113
298008	2015-05-12 20:42:27	2444	bus	86	50.524151	50.946273
298009	2015-05-12 20:43:27	2444	bus	86	50.52277	50.938075
298010	2015-05-12 20:44:27	2444	bus	86	50.517402000000004	50.937746999999995
298011	2015-05-12 20:45:36	2444	bus	86	50.512989000000005	50.936366
298012	2015-05-12 20:46:47	2444	bus	86	50.509067	50.936184999999995
298013	2015-05-12 20:47:46	2444	bus	86	50.504734	50.936078
298014	2015-05-12 20:48:47	2444	bus	86	50.504455	50.944875
298015	2015-05-12 20:50:47	2444	bus	86	50.503925	50.960355
298016	2015-05-12 20:57:07	2444	bus	86	50.503917	50.960658
298017	2015-05-12 20:59:07	2444	bus	86	50.505660999999996	50.970199
298018	2015-05-12 21:10:48	2444	bus	86	50.505912	50.969823
298019	2015-05-12 21:13:47	2444	bus	86	50.503895	50.963969
298020	2015-05-12 21:14:47	2444	bus	86	50.504653999999995	50.942828000000006
298021	2015-05-12 21:15:47	2444	bus	86	50.505317	50.935935
298022	2015-05-12 21:16:47	2444	bus	86	50.509857000000004	50.936298
298023	2015-05-12 21:17:48	2444	bus	86	50.513961	50.936425
298024	2015-05-12 21:18:48	2444	bus	86	50.516159	50.936963
298025	2015-05-12 21:19:48	2444	bus	86	50.521408	50.937957
298026	2015-05-12 21:20:48	2444	bus	86	50.524254	50.940378
298027	2015-05-12 21:21:48	2444	bus	86	50.524059	50.947866
298028	2015-05-12 21:23:08	2444	bus	86	50.522937	50.955690000000004
298029	2015-05-12 21:24:08	2444	bus	86	50.527046	50.955631
298030	2015-05-12 21:25:08	2444	bus	86	50.528473	50.955762
298031	2015-05-12 21:26:08	2444	bus	86	50.530646999999995	50.959474
298032	2015-05-12 21:27:08	2444	bus	86	50.530516999999996	50.972364
298033	2015-05-12 21:28:08	2444	bus	86	50.532047	50.980705
298034	2015-05-12 21:29:08	2444	bus	86	50.529617	50.992076000000004
298035	2015-05-12 21:30:08	2444	bus	86	50.5317	51.001357
298036	2015-05-12 21:31:08	2444	bus	86	50.531883	51.005883000000004
298037	2015-05-12 21:32:28	2444	bus	86	50.531341	51.015508000000004
298038	2015-05-12 21:33:28	2444	bus	86	50.531826	51.02831
298039	2015-05-12 21:34:28	2444	bus	86	50.531681	51.040234999999996
298040	2015-05-12 21:35:48	2444	bus	86	50.531803000000004	51.044909999999994
298041	2015-05-12 21:38:48	2444	bus	86	50.531803000000004	51.045015
298042	2015-05-12 11:43:27	4906	bus	86	50.530033	50.955521999999995
298043	2015-05-12 11:49:27	4906	bus	86	50.524177	50.940324
298044	2015-05-12 11:50:27	4906	bus	86	50.5209	50.938091
298045	2015-05-12 11:51:28	4906	bus	86	50.516563	50.937829
298046	2015-05-12 11:52:27	4906	bus	86	50.514133	50.936477000000004
298047	2015-05-12 11:53:27	4906	bus	86	50.511425	50.936502000000004
298048	2015-05-12 11:54:27	4906	bus	86	50.50954	50.936212
298049	2015-05-12 11:56:47	4906	bus	86	50.504787	50.939313
298050	2015-05-12 12:07:07	4906	bus	86	50.505603	50.970134
298051	2015-05-12 12:13:28	4906	bus	86	50.50473	50.96779
298052	2015-05-12 12:14:28	4906	bus	86	50.504482	50.967715999999996
298053	2015-05-12 12:15:31	4906	bus	86	50.504158000000004	50.967659999999995
298054	2015-05-12 12:18:48	4906	bus	86	50.504059000000005	50.958869
298055	2015-05-12 12:19:48	4906	bus	86	50.504551	50.943121999999995
298056	2015-05-12 12:20:48	4906	bus	86	50.505161	50.936008
298057	2015-05-12 12:21:49	4906	bus	86	50.507641	50.935794
298058	2015-05-12 12:22:48	4906	bus	86	50.509483	50.936208
298059	2015-05-12 12:24:48	4906	bus	86	50.516147	50.936952000000005
298060	2015-05-12 12:25:48	4906	bus	86	50.521167	50.937858
298061	2015-05-12 12:26:48	4906	bus	86	50.521892	50.937953
298062	2015-05-12 12:28:48	4906	bus	86	50.524025	50.94815
298063	2015-05-12 12:30:09	4906	bus	86	50.522575	50.955577000000005
298064	2015-05-12 12:31:08	4906	bus	86	50.525139	50.955531
298065	2015-05-12 12:32:08	4906	bus	86	50.526596000000005	50.955501
298066	2015-05-12 12:34:09	4906	bus	86	50.530646999999995	50.958709000000006
298067	2015-05-12 12:35:08	4906	bus	86	50.530605	50.966096
298068	2015-05-12 12:36:09	4906	bus	86	50.53054	50.972533
298069	2015-05-12 12:37:28	4906	bus	86	50.531279999999995	50.978517
298070	2015-05-12 12:38:29	4906	bus	86	50.531982	50.980846
298071	2015-05-12 12:41:29	4906	bus	86	50.53096	50.999849
298072	2015-05-12 12:42:29	4906	bus	86	50.531681	51.001369
298073	2015-05-12 12:43:29	4906	bus	86	50.531859999999995	51.002317
298074	2015-05-12 12:45:29	4906	bus	86	50.531535999999996	51.014503000000005
298075	2015-05-12 12:46:29	4906	bus	86	50.531421	51.017728000000005
298076	2015-05-12 12:47:29	4906	bus	86	50.531776	51.020946
298077	2015-05-12 12:48:49	4906	bus	86	50.53183	51.027339000000005
298078	2015-05-12 12:50:49	4906	bus	86	50.53181	51.037109
298079	2015-05-12 12:52:49	4906	bus	86	50.531788	51.048894
298080	2015-05-12 12:56:10	4906	bus	86	50.532432	51.047579999999996
298081	2015-05-12 12:57:09	4906	bus	86	50.531925	51.045848
298082	2015-05-12 12:59:10	4906	bus	86	50.531822	51.035451
298083	2015-05-12 13:00:10	4906	bus	86	50.531954999999996	51.027839
298084	2015-05-12 13:02:30	4906	bus	86	50.531974	51.018924
298085	2015-05-12 13:04:30	4906	bus	86	50.532009	51.012473
298086	2015-05-12 13:05:30	4906	bus	86	50.531967	51.006139000000005
298087	2015-05-12 13:06:30	4906	bus	86	50.531997	51.004577000000005
298088	2015-05-12 13:07:31	4906	bus	86	50.532009	51.002933
298089	2015-05-12 13:09:30	4906	bus	86	50.52906	50.997257
298090	2015-05-12 13:10:30	4906	bus	86	50.527384999999995	50.994809000000004
298091	2015-05-12 13:13:31	4906	bus	86	50.526794	50.976243
298092	2015-05-12 13:14:30	4906	bus	86	50.527858	50.973890000000004
298093	2015-05-12 13:15:30	4906	bus	86	50.530296	50.973195000000004
298094	2015-05-12 13:16:30	4906	bus	86	50.530409999999996	50.967538
298095	2015-05-12 13:17:30	4906	bus	86	50.530533	50.961946000000005
298096	2015-05-12 13:18:31	4906	bus	86	50.530632000000004	50.95613
298097	2015-05-12 13:19:31	4906	bus	86	50.530269	50.955558
298098	2015-05-12 13:20:31	4906	bus	86	50.527225	50.955358000000004
298099	2015-05-12 13:26:11	4906	bus	86	50.524269	50.938297999999996
298100	2015-05-12 13:29:10	4906	bus	86	50.514919	50.936551
298101	2015-05-12 13:30:11	4906	bus	86	50.514	50.93642
298102	2015-05-12 13:32:51	4906	bus	86	50.509342	50.936202
298103	2015-05-12 13:34:32	4906	bus	86	50.504740999999996	50.940414000000004
298104	2015-05-12 13:36:31	4906	bus	86	50.504036	50.958123
298105	2015-05-12 13:37:31	4906	bus	86	50.503956	50.959354
298106	2015-05-12 13:38:51	4906	bus	86	50.50394	50.959922
298107	2015-05-12 13:42:12	4906	bus	86	50.503692	50.967506
596363	2015-05-12 07:20:56	3750	bus	86	50.504821	50.967729
596364	2015-05-12 07:21:56	3750	bus	86	50.50394	50.964984
596365	2015-05-12 07:23:57	3750	bus	86	50.504154	50.955985
596366	2015-05-12 07:25:56	3750	bus	86	50.504871	50.936397
596367	2015-05-12 07:26:56	3750	bus	86	50.507019	50.935815000000005
596368	2015-05-12 07:27:57	3750	bus	86	50.509483	50.936208
596369	2015-05-12 07:30:17	3750	bus	86	50.515964000000004	50.936603000000005
596370	2015-05-12 07:31:17	3750	bus	86	50.521244	50.937853999999994
596371	2015-05-12 07:32:17	3750	bus	86	50.523971	50.937978
596372	2015-05-12 07:33:17	3750	bus	86	50.524051	50.946557
596373	2015-05-12 07:34:17	3750	bus	86	50.522331	50.954314000000004
596374	2015-05-12 07:35:37	3750	bus	86	50.522751	50.955518
596375	2015-05-12 07:39:38	3750	bus	86	50.530677000000004	50.958341
596376	2015-05-12 07:40:57	3750	bus	86	50.53067	50.96458
596377	2015-05-12 07:41:38	3750	bus	86	50.530601000000004	50.967715999999996
596378	2015-05-12 07:42:38	3750	bus	86	50.530421999999994	50.97039
596379	2015-05-12 07:44:57	3750	bus	86	50.532092999999996	50.979989
596380	2015-05-12 07:45:57	3750	bus	86	50.530440999999996	50.988084
596381	2015-05-12 07:46:58	3750	bus	86	50.528701	50.995855
596382	2015-05-12 07:47:57	3750	bus	86	50.530632000000004	50.999749
596383	2015-05-12 07:48:57	3750	bus	86	50.531948	51.001748
596384	2015-05-12 07:51:17	3750	bus	86	50.531684999999996	51.014138
596385	2015-05-12 07:52:18	3750	bus	86	50.531753	51.018516
596386	2015-05-12 07:53:18	3750	bus	86	50.531753	51.026035
596387	2015-05-12 07:54:18	3750	bus	86	50.531906	51.035453000000004
596388	2015-05-12 07:55:18	3750	bus	86	50.531940000000006	51.039196999999994
596389	2015-05-12 07:56:19	3750	bus	86	50.531917	51.047275
596390	2015-05-12 07:57:38	3750	bus	86	50.532684	51.049087
596391	2015-05-12 08:01:58	3750	bus	86	50.533989	51.049157
596392	2015-05-12 08:04:58	3750	bus	86	50.534282	51.04893
596393	2015-05-12 08:08:59	3750	bus	86	50.531997	51.025729
596394	2015-05-12 08:10:18	3750	bus	86	50.532061999999996	51.018594
596395	2015-05-12 08:12:18	3750	bus	86	50.53199	51.007081
596396	2015-05-12 08:13:18	3750	bus	86	50.532005	51.003071999999996
596397	2015-05-12 08:14:39	3750	bus	86	50.532013	51.001844
596398	2015-05-12 08:15:18	3750	bus	86	50.532005	51.001313
596399	2015-05-12 08:17:39	3750	bus	86	50.528984	50.997165
596400	2015-05-12 08:20:59	3750	bus	86	50.526920000000004	50.973836
596401	2015-05-12 08:21:39	3750	bus	86	50.530395	50.973811
596402	2015-05-12 08:22:59	3750	bus	86	50.530521	50.965765999999995
596403	2015-05-12 08:23:59	3750	bus	86	50.53062	50.958003000000005
596404	2015-05-12 08:24:59	3750	bus	86	50.530516999999996	50.955383000000005
596405	2015-05-12 08:26:39	3750	bus	86	50.527187	50.955213
596406	2015-05-12 08:29:19	3750	bus	86	50.522636	50.955209
596407	2015-05-12 08:30:19	3750	bus	86	50.523047999999996	50.9516
596408	2015-05-12 08:31:20	3750	bus	86	50.524153999999996	50.94527
596409	2015-05-12 08:32:40	3750	bus	86	50.523555	50.93801
596410	2015-05-12 08:33:59	3750	bus	86	50.517928999999995	50.93777
596411	2015-05-12 08:36:00	3750	bus	86	50.512607	50.936417999999996
596412	2015-05-12 08:36:59	3750	bus	86	50.5093	50.936174
596413	2015-05-12 08:37:59	3750	bus	86	50.504696	50.93654
596414	2015-05-12 08:39:00	3750	bus	86	50.504505	50.943492
596415	2015-05-12 08:41:01	3750	bus	86	50.503887	50.962737
596416	2015-05-12 08:42:00	3750	bus	86	50.504368	50.967775
596417	2015-05-12 08:43:00	3750	bus	86	50.505832	50.969459
596418	2015-05-12 09:10:41	3750	bus	86	50.504184	50.967551
596419	2015-05-12 09:11:41	3750	bus	86	50.503788	50.967117
596420	2015-05-12 09:15:41	3750	bus	86	50.504833000000005	50.937988
596421	2015-05-12 09:16:41	3750	bus	86	50.506485	50.936002
596422	2015-05-12 09:17:41	3750	bus	86	50.509838	50.936223
596423	2015-05-12 09:18:41	3750	bus	86	50.51379	50.936412
596424	2015-05-12 09:20:01	3750	bus	86	50.516349	50.937114
596425	2015-05-12 09:21:01	3750	bus	86	50.521438	50.937789
596426	2015-05-12 09:22:01	3750	bus	86	50.524273	50.939576
596427	2015-05-12 09:23:01	3750	bus	86	50.52412	50.946487
596428	2015-05-12 09:24:02	3750	bus	86	50.52256	50.95272
596429	2015-05-12 09:25:01	3750	bus	86	50.522789	50.95531
596430	2015-05-12 09:28:22	3750	bus	86	50.526069	50.955467999999996
596431	2015-05-12 09:29:42	3750	bus	86	50.530605	50.955825
596432	2015-05-12 09:30:42	3750	bus	86	50.5307	50.959686
596433	2015-05-12 09:31:43	3750	bus	86	50.530574	50.965866999999996
596434	2015-05-12 09:32:42	3750	bus	86	50.530529	50.971880999999996
596435	2015-05-12 09:33:43	3750	bus	86	50.530319	50.974911999999996
596436	2015-05-12 09:35:42	3750	bus	86	50.530815000000004	50.985717
596437	2015-05-12 09:36:42	3750	bus	86	50.529606	50.991414
596438	2015-05-12 09:37:42	3750	bus	86	50.529078999999996	50.99752
596439	2015-05-12 09:38:42	3750	bus	86	50.531921000000004	51.002117999999996
596440	2015-05-12 09:39:42	3750	bus	86	50.531898	51.007909000000005
596441	2015-05-12 09:41:03	3750	bus	86	50.531643	51.014343
596442	2015-05-12 09:42:05	3750	bus	86	50.531841	51.018529
596443	2015-05-12 09:43:02	3750	bus	86	50.531841	51.027751
596444	2015-05-12 09:44:03	3750	bus	86	50.531814000000004	51.035489
596445	2015-05-12 09:46:22	3750	bus	86	50.531791	51.047815
596446	2015-05-12 09:55:04	3750	bus	86	50.534168	51.049155999999996
596447	2015-05-12 09:56:02	3750	bus	86	50.534282	51.049153999999994
596448	2015-05-12 10:01:03	3750	bus	86	50.531967	51.026525
596449	2015-05-12 10:02:04	3750	bus	86	50.532039000000005	51.019342
596450	2015-05-12 10:03:03	3750	bus	86	50.53257	51.015031
596451	2015-05-12 10:04:03	3750	bus	86	50.532024	51.007915000000004
596452	2015-05-12 10:05:03	3750	bus	86	50.531997	51.004754
596453	2015-05-12 10:06:24	3750	bus	86	50.532013	51.002322
596454	2015-05-12 10:08:24	3750	bus	86	50.527977	50.995405
596455	2015-05-12 10:09:24	3750	bus	86	50.526645	50.98632
596456	2015-05-12 10:10:24	3750	bus	86	50.526764	50.977857
596457	2015-05-12 10:12:24	3750	bus	86	50.530159000000005	50.973975
596458	2015-05-12 10:13:25	3750	bus	86	50.530361	50.973046999999994
596459	2015-05-12 10:15:24	3750	bus	86	50.530563	50.961658
596460	2015-05-12 10:16:23	3750	bus	86	50.530731	50.956088
596461	2015-05-12 10:17:34	3750	bus	86	50.530613	50.955564
596462	2015-05-12 10:19:24	3750	bus	86	50.526752	50.955268
596463	2015-05-12 10:21:44	3750	bus	86	50.523674	50.95004
596464	2015-05-12 10:22:44	3750	bus	86	50.524212	50.940042
596465	2015-05-12 10:23:45	3750	bus	86	50.521045	50.937803
596466	2015-05-12 10:24:44	3750	bus	86	50.516018	50.936488
596467	2015-05-12 10:25:45	3750	bus	86	50.512409000000005	50.936296
596468	2015-05-12 10:26:44	3750	bus	86	50.508381	50.936158
596469	2015-05-12 10:27:45	3750	bus	86	50.50497	50.935836
596470	2015-05-12 10:29:08	3750	bus	86	50.504397999999995	50.946395
596471	2015-05-12 10:29:45	3750	bus	86	50.504024	50.956275
596472	2015-05-12 10:30:45	3750	bus	86	50.503795000000004	50.96516
596473	2015-05-12 10:31:44	3750	bus	86	50.505497	50.968953000000006
596474	2015-05-12 10:33:05	3750	bus	86	50.505745000000005	50.969701
596475	2015-05-12 10:42:05	3750	bus	86	50.505748	50.969705
596476	2015-05-12 10:44:27	3750	bus	86	50.505817	50.969753000000004
596477	2015-05-12 10:45:25	3750	bus	86	50.505835999999995	50.969768
596478	2015-05-12 10:46:25	3750	bus	86	50.505863	50.969787
596479	2015-05-12 10:47:25	3750	bus	86	50.505878	50.9698
596480	2015-05-12 10:50:25	3750	bus	86	50.506008	50.969894000000004
596481	2015-05-12 10:57:26	3750	bus	86	50.504863	50.936143
596482	2015-05-12 10:58:45	3750	bus	86	50.508022	50.935992999999996
596483	2015-05-12 10:59:46	3750	bus	86	50.511306	50.936252
596484	2015-05-12 11:00:45	3750	bus	86	50.514454	50.936409999999995
596485	2015-05-12 11:02:06	3750	bus	86	50.516147	50.936890999999996
596486	2015-05-12 11:03:06	3750	bus	86	50.521148	50.937892
596487	2015-05-12 11:04:26	3750	bus	86	50.5242	50.94065
596488	2015-05-12 11:05:29	3750	bus	86	50.523990000000005	50.94749
596489	2015-05-12 11:06:25	3750	bus	86	50.522308	50.954902000000004
596490	2015-05-12 11:07:45	3750	bus	86	50.524357	50.955498999999996
596491	2015-05-12 11:08:45	3750	bus	86	50.527412	50.955636
596492	2015-05-12 11:09:45	3750	bus	86	50.530506	50.955898
596493	2015-05-12 11:10:46	3750	bus	86	50.530609000000005	50.958408
596494	2015-05-12 11:11:46	3750	bus	86	50.530464	50.966165000000004
596495	2015-05-12 11:13:06	3750	bus	86	50.530246000000005	50.974728999999996
596496	2015-05-12 11:14:06	3750	bus	86	50.532081	50.979984
596497	2015-05-12 11:15:25	3750	bus	86	50.530296	50.987851
596498	2015-05-12 11:17:46	3750	bus	86	50.530994	51.000406
596499	2015-05-12 11:18:46	3750	bus	86	50.531559	51.001188
596500	2015-05-12 11:20:46	3750	bus	86	50.531841	51.011483
596501	2015-05-12 11:21:46	3750	bus	86	50.531425	51.014907
596502	2015-05-12 11:22:46	3750	bus	86	50.531818	51.019218
596503	2015-05-12 11:23:47	3750	bus	86	50.531818	51.025161
596504	2015-05-12 11:24:46	3750	bus	86	50.531776	51.031954999999996
596505	2015-05-12 11:25:47	3750	bus	86	50.531772	51.041728000000006
596506	2015-05-12 11:26:46	3750	bus	86	50.531867999999996	51.04918
596507	2015-05-12 11:27:46	3750	bus	86	50.532619	51.04922
596508	2015-05-12 11:36:26	3750	bus	86	50.532814	51.049172999999996
596509	2015-05-12 11:38:27	3750	bus	86	50.534282	51.047717
596510	2015-05-12 11:45:08	3750	bus	86	50.531867999999996	51.026956
596511	2015-05-12 11:46:08	3750	bus	86	50.531971	51.020713
596512	2015-05-12 11:48:06	3750	bus	86	50.531974	51.00735
596513	2015-05-12 11:49:07	3750	bus	86	50.532009	51.002837
596514	2015-05-12 11:50:27	3750	bus	86	50.532013	51.002165999999995
596515	2015-05-12 11:51:28	3750	bus	86	50.532005	51.001643
596516	2015-05-12 11:54:50	3750	bus	86	50.526653	50.983438
596517	2015-05-12 11:55:47	3750	bus	86	50.526916	50.973773
596518	2015-05-12 11:56:47	3750	bus	86	50.530322999999996	50.974323999999996
596519	2015-05-12 11:57:50	3750	bus	86	50.530390999999995	50.971621999999996
596520	2015-05-12 12:00:11	3750	bus	86	50.530651	50.956762
596521	2015-05-12 12:01:08	3750	bus	86	50.530322999999996	50.955455
596522	2015-05-12 12:02:27	3750	bus	86	50.526786	50.955201
596523	2015-05-12 12:03:27	3750	bus	86	50.525577	50.95524
596524	2015-05-12 12:04:27	3750	bus	86	50.522415	50.954561
596525	2015-05-12 12:05:28	3750	bus	86	50.524021000000005	50.948177
596526	2015-05-12 12:06:27	3750	bus	86	50.524074	50.940711
596527	2015-05-12 12:07:27	3750	bus	86	50.521263	50.937871
596528	2015-05-12 12:08:48	3750	bus	86	50.516304	50.937356
596529	2015-05-12 12:09:28	3750	bus	86	50.51469	50.936454
596530	2015-05-12 12:10:48	3750	bus	86	50.511654	50.936374
596531	2015-05-12 12:11:48	3750	bus	86	50.507515000000005	50.936166
596532	2015-05-12 12:12:48	3750	bus	86	50.504905	50.935992999999996
596533	2015-05-12 12:13:48	3750	bus	86	50.504669	50.938722
596534	2015-05-12 12:16:08	3750	bus	86	50.503895	50.961458
596535	2015-05-12 12:17:08	3750	bus	86	50.503692	50.967281
596536	2015-05-12 12:18:08	3750	bus	86	50.50547	50.969871000000005
596537	2015-05-12 12:19:29	3750	bus	86	50.505726	50.969685999999996
596538	2015-05-12 12:20:28	3750	bus	86	50.505733	50.969693
596539	2015-05-12 12:21:28	3750	bus	86	50.505752	50.969707
596540	2015-05-12 12:22:28	3750	bus	86	50.506008	50.969894000000004
596541	2015-05-12 12:25:28	3750	bus	86	50.505665	50.970071000000004
596542	2015-05-12 12:56:49	3750	bus	86	50.505871	50.969793
596543	2015-05-12 12:57:49	3750	bus	86	50.505882	50.969802
596544	2015-05-12 12:58:50	3750	bus	86	50.506008	50.969894000000004
596545	2015-05-12 12:59:50	3750	bus	86	50.506008	50.969894000000004
596546	2015-05-12 13:00:52	3750	bus	86	50.506008	50.969894000000004
596547	2015-05-12 13:02:50	3750	bus	86	50.50592	50.969831
596548	2015-05-12 13:03:50	3750	bus	86	50.506183	50.969583
596549	2015-05-12 13:07:10	3750	bus	86	50.504184	50.967664
596550	2015-05-12 13:10:30	3750	bus	86	50.504191999999996	50.954612
596551	2015-05-12 13:11:30	3750	bus	86	50.504630999999996	50.943111
596552	2015-05-12 13:12:30	3750	bus	86	50.505171999999995	50.935983
596553	2015-05-12 13:13:50	3750	bus	86	50.509285	50.936284
596554	2015-05-12 13:14:51	3750	bus	86	50.511959000000004	50.936338
596555	2015-05-12 13:15:51	3750	bus	86	50.514431	50.936588
596556	2015-05-12 13:16:50	3750	bus	86	50.516220000000004	50.937152000000005
596557	2015-05-12 13:17:51	3750	bus	86	50.521377	50.937936
596558	2015-05-12 13:18:50	3750	bus	86	50.52425	50.93885
596559	2015-05-12 13:19:50	3750	bus	86	50.524021000000005	50.947519
596560	2015-05-12 13:21:12	3750	bus	86	50.522327000000004	50.954848999999996
596561	2015-05-12 13:23:50	3750	bus	86	50.527504	50.95565
596562	2015-05-12 13:24:51	3750	bus	86	50.530677000000004	50.956998
596563	2015-05-12 13:25:50	3750	bus	86	50.530552	50.963756
596564	2015-05-12 13:26:51	3750	bus	86	50.530426	50.970163
596565	2015-05-12 13:27:31	3750	bus	86	50.530421999999994	50.97788
596566	2015-05-12 13:28:51	3750	bus	86	50.532061999999996	50.979284
596567	2015-05-12 13:34:32	3750	bus	86	50.531929	51.007753
596568	2015-05-12 13:35:31	3750	bus	86	50.531849	51.012971
596569	2015-05-12 13:37:51	3750	bus	86	50.531852	51.029891
596570	2015-05-12 13:38:51	3750	bus	86	50.531814000000004	51.035515999999994
596571	2015-05-12 13:41:11	3750	bus	86	50.532551	51.049201000000004
596572	2015-05-12 13:42:12	3750	bus	86	50.533989	51.049157
596573	2015-05-12 13:45:11	3750	bus	86	50.534282	51.047666
596574	2015-05-12 13:47:11	3750	bus	86	50.533542	51.047477
596575	2015-05-12 13:48:32	3750	bus	86	50.532978	51.047487
596576	2015-05-12 13:51:31	3750	bus	86	50.531933	51.041143
596577	2015-05-12 13:52:52	3750	bus	86	50.531967	51.022163
596578	2015-05-12 13:53:51	3750	bus	86	50.531971	51.019382
596579	2015-05-12 13:54:51	3750	bus	86	50.53199	51.018688
596580	2015-05-12 13:56:51	3750	bus	86	50.531994	51.007688
596581	2015-05-12 13:57:51	3750	bus	86	50.531997	51.004892
596582	2015-05-12 13:58:52	3750	bus	86	50.532005	51.003049
596583	2015-05-12 14:00:55	3750	bus	86	50.532013	51.002047999999995
596584	2015-05-12 14:01:51	3750	bus	86	50.532005	51.001434
596585	2015-05-12 14:04:12	3750	bus	86	50.526534999999996	50.993282
596586	2015-05-12 14:05:32	3750	bus	86	50.526645	50.985774
596587	2015-05-12 14:06:12	3750	bus	86	50.526764	50.97787
596588	2015-05-12 14:08:32	3750	bus	86	50.530311	50.974151
596589	2015-05-12 14:09:33	3750	bus	86	50.530407000000004	50.970979
596590	2015-05-12 14:11:32	3750	bus	86	50.53078	50.956084999999995
596591	2015-05-12 14:12:32	3750	bus	86	50.530722999999995	50.955568
596592	2015-05-12 14:17:33	3750	bus	86	50.524151	50.944862
596593	2015-05-12 14:18:33	3750	bus	86	50.523437	50.938098
596594	2015-05-12 14:19:33	3750	bus	86	50.518581	50.937846
596595	2015-05-12 14:20:33	3750	bus	86	50.514911	50.936399
596596	2015-05-12 14:21:33	3750	bus	86	50.51408	50.936424
596597	2015-05-12 14:23:33	3750	bus	86	50.505581	50.936002
596598	2015-05-12 14:24:53	3750	bus	86	50.50452	50.943414000000004
596599	2015-05-12 14:25:53	3750	bus	86	50.504081	50.955247
596600	2015-05-12 14:26:54	3750	bus	86	50.503971	50.958883
596601	2015-05-12 14:28:13	3750	bus	86	50.50373	50.966264
596602	2015-05-12 14:29:13	3750	bus	86	50.504356	50.967727000000004
596603	2015-05-12 14:30:13	3750	bus	86	50.505705999999996	50.969932
596604	2015-05-12 14:40:34	3750	bus	86	50.506443	50.96873
596605	2015-05-12 14:43:33	3750	bus	86	50.504375	50.967696000000004
596606	2015-05-12 14:44:53	3750	bus	86	50.503795000000004	50.967595
596607	2015-05-12 14:47:54	3750	bus	86	50.504191999999996	50.953811
596608	2015-05-12 14:48:53	3750	bus	86	50.504622999999995	50.943107
596609	2015-05-12 14:49:53	3750	bus	86	50.505726	50.935909
596610	2015-05-12 14:50:53	3750	bus	86	50.509678	50.936164
596611	2015-05-12 14:51:54	3750	bus	86	50.511340999999994	50.936294000000004
596612	2015-05-12 14:54:14	3750	bus	86	50.519344	50.937754999999996
596613	2015-05-12 14:55:14	3750	bus	86	50.522312	50.938072
596614	2015-05-12 14:56:14	3750	bus	86	50.524173	50.943141
596615	2015-05-12 14:57:14	3750	bus	86	50.523075	50.951707
596616	2015-05-12 14:58:14	3750	bus	86	50.522438	50.955090999999996
596617	2015-05-12 14:59:14	3750	bus	86	50.52507	50.955554
596618	2015-05-12 15:00:34	3750	bus	86	50.525818	50.955467999999996
596619	2015-05-12 15:01:34	3750	bus	86	50.526306	50.955478
596620	2015-05-12 15:03:34	3750	bus	86	50.530662	50.95985
596621	2015-05-12 15:04:54	3750	bus	86	50.530479	50.968705
596622	2015-05-12 15:05:54	3750	bus	86	50.530338	50.976547
596623	2015-05-12 15:06:55	3750	bus	86	50.532222	50.979461
596624	2015-05-12 15:07:54	3750	bus	86	50.53046	50.987489000000004
596625	2015-05-12 15:08:55	3750	bus	86	50.528659999999995	50.995569
596626	2015-05-12 15:11:15	3750	bus	86	50.531849	51.001584
596627	2015-05-12 15:12:15	3750	bus	86	50.531871	51.006351
596628	2015-05-12 15:13:15	3750	bus	86	50.531883	51.012166
596629	2015-05-12 15:14:15	3750	bus	86	50.531795	51.018640000000005
596630	2015-05-12 15:15:15	3750	bus	86	50.532032	51.025874
596631	2015-05-12 15:16:15	3750	bus	86	50.531768	51.035297
596632	2015-05-12 15:17:15	3750	bus	86	50.531952000000004	51.038633000000004
596633	2015-05-12 15:18:15	3750	bus	86	50.531807	51.044086
596634	2015-05-12 15:20:35	3750	bus	86	50.533264	51.049167
596635	2015-05-12 15:21:35	3750	bus	86	50.534214	51.049155999999996
652561	2015-05-12 11:09:25	2023	bus	86	50.505866999999995	50.969791
652562	2015-05-12 11:09:45	2023	bus	86	50.506384999999995	50.96882
652563	2015-05-12 11:10:07	2023	bus	86	50.505474	50.968042
652564	2015-05-12 11:10:25	2023	bus	86	50.504509000000006	50.967721000000004
652565	2015-05-12 11:11:26	2023	bus	86	50.50378	50.967298
